time,velocity,acceleration,height
1.671,15.6723,-12.5118,49.6622
1.672,15.6598,-12.5075,49.6779
1.673,15.6473,-12.5032,49.6935
1.674,15.6348,-12.4989,49.7092
1.675,15.6223,-12.4946,49.7248
1.676,15.6098,-12.4903,49.7405
1.677,15.5973,-12.486,49.7561
1.678,15.5848,-12.4818,49.7717
1.679,15.5724,-12.4775,49.7872
1.68,15.5599,-12.4732,49.8028
1.681,15.5474,-12.4689,49.8184
1.682,15.5349,-12.4647,49.8339
1.683,15.5225,-12.4604,49.8495
1.684,15.51,-12.4562,49.865
1.685,15.4976,-12.4519,49.8805
1.686,15.4851,-12.4477,49.896
1.687,15.4727,-12.4434,49.9115
1.688,15.4602,-12.4392,49.9269
1.689,15.4478,-12.435,49.9424
1.69,15.4353,-12.4307,49.9579
1.691,15.4229,-12.4265,49.9733
1.692,15.4105,-12.4223,49.9887
1.693,15.3981,-12.4181,50.0041
1.694,15.3856,-12.4139,50.0195
1.695,15.3732,-12.4097,50.0349
1.696,15.3608,-12.4055,50.0503
1.697,15.3484,-12.4013,50.0656
1.698,15.336,-12.3971,50.081
1.699,15.3236,-12.3929,50.0963
1.7,15.3112,-12.3888,50.1117
1.701,15.2988,-12.3846,50.127
1.702,15.2865,-12.3804,50.1423
1.703,15.2741,-12.3763,50.1575
1.704,15.2617,-12.3721,50.1728
1.705,15.2493,-12.368,50.1881
1.706,15.237,-12.3638,50.2033
1.707,15.2246,-12.3597,50.2186
1.708,15.2122,-12.3555,50.2338
1.709,15.1999,-12.3514,50.249
1.71,15.1875,-12.3473,50.2642
1.711,15.1752,-12.3431,50.2794
1.712,15.1628,-12.339,50.2946
1.713,15.1505,-12.3349,50.3097
1.714,15.1382,-12.3308,50.3249
1.715,15.1258,-12.3267,50.34
1.716,15.1135,-12.3226,50.3551
1.717,15.1012,-12.3185,50.3703
1.718,15.0889,-12.3144,50.3854
1.719,15.0765,-12.3103,50.4004
1.72,15.0642,-12.3062,50.4155
1.721,15.0519,-12.3022,50.4306
1.722,15.0396,-12.2981,50.4456
1.723,15.0273,-12.294,50.4607
1.724,15.015,-12.29,50.4757
1.725,15.0027,-12.2859,50.4907
1.726,14.9905,-12.2819,50.5057
1.727,14.9782,-12.2778,50.5207
1.728,14.9659,-12.2738,50.5357
1.729,14.9536,-12.2697,50.5507
1.73,14.9414,-12.2657,50.5656
1.731,14.9291,-12.2617,50.5806
1.732,14.9168,-12.2576,50.5955
1.733,14.9046,-12.2536,50.6104
1.734,14.8923,-12.2496,50.6253
1.735,14.8801,-12.2456,50.6402
1.736,14.8678,-12.2416,50.6551
1.737,14.8556,-12.2376,50.6699
1.738,14.8433,-12.2336,50.6848
1.739,14.8311,-12.2296,50.6996
1.74,14.8189,-12.2256,50.7145
1.741,14.8067,-12.2216,50.7293
1.742,14.7944,-12.2176,50.7441
1.743,14.7822,-12.2137,50.7589
1.744,14.77,-12.2097,50.7737
1.745,14.7578,-12.2057,50.7884
1.746,14.7456,-12.2018,50.8032
1.747,14.7334,-12.1978,50.818
1.748,14.7212,-12.1938,50.8327
1.749,14.709,-12.1899,50.8474
1.75,14.6968,-12.186,50.8621
1.751,14.6846,-12.182,50.8768
1.752,14.6724,-12.1781,50.8915
1.753,14.6603,-12.1742,50.9062
1.754,14.6481,-12.1702,50.9208
1.755,14.6359,-12.1663,50.9355
1.756,14.6237,-12.1624,50.9501
1.757,14.6116,-12.1585,50.9647
1.758,14.5994,-12.1546,50.9794
1.759,14.5873,-12.1507,50.9939
1.76,14.5751,-12.1468,51.0085
1.761,14.563,-12.1429,51.0231
1.762,14.5508,-12.139,51.0377
1.763,14.5387,-12.1351,51.0522
1.764,14.5266,-12.1312,51.0668
1.765,14.5144,-12.1274,51.0813
1.766,14.5023,-12.1235,51.0958
1.767,14.4902,-12.1196,51.1103
1.768,14.4781,-12.1158,51.1248
1.769,14.4659,-12.1119,51.1393
1.77,14.4538,-12.108,51.1537
1.771,14.4417,-12.1042,51.1682
1.772,14.4296,-12.1004,51.1826
1.773,14.4175,-12.0965,51.1971
1.774,14.4054,-12.0927,51.2115
1.775,14.3933,-12.0888,51.2259
1.776,14.3812,-12.085,51.2403
1.777,14.3692,-12.0812,51.2547
1.778,14.3571,-12.0774,51.269
1.779,14.345,-12.0736,51.2834
1.78,14.3329,-12.0698,51.2977
1.781,14.3209,-12.066,51.3121
1.782,14.3088,-12.0622,51.3264
1.783,14.2967,-12.0584,51.3407
1.784,14.2847,-12.0546,51.355
1.785,14.2726,-12.0508,51.3693
1.786,14.2606,-12.047,51.3836
1.787,14.2485,-12.0432,51.3978
1.788,14.2365,-12.0394,51.4121
1.789,14.2244,-12.0357,51.4263
1.79,14.2124,-12.0319,51.4405
1.791,14.2004,-12.0282,51.4547
1.792,14.1883,-12.0244,51.4689
1.793,14.1763,-12.0206,51.4831
1.794,14.1643,-12.0169,51.4973
1.795,14.1523,-12.0132,51.5115
1.796,14.1403,-12.0094,51.5256
1.797,14.1283,-12.0057,51.5398
1.798,14.1162,-12.002,51.5539
1.799,14.1042,-11.9982,51.568
1.8,14.0922,-11.9945,51.5821
1.801,14.0803,-11.9908,51.5962
1.802,14.0683,-11.9871,51.6103
1.803,14.0563,-11.9834,51.6243
1.804,14.0443,-11.9797,51.6384
1.805,14.0323,-11.976,51.6524
1.806,14.0203,-11.9723,51.6665
1.807,14.0084,-11.9686,51.6805
1.808,13.9964,-11.9649,51.6945
1.809,13.9844,-11.9612,51.7085
1.81,13.9725,-11.9575,51.7225
1.811,13.9605,-11.9539,51.7365
1.812,13.9486,-11.9502,51.7504
1.813,13.9366,-11.9465,51.7644
1.814,13.9247,-11.9429,51.7783
1.815,13.9127,-11.9392,51.7922
1.816,13.9008,-11.9355,51.8061
1.817,13.8888,-11.9319,51.82
1.818,13.8769,-11.9283,51.8339
1.819,13.865,-11.9246,51.8478
1.82,13.8531,-11.921,51.8617
1.821,13.8411,-11.9173,51.8755
1.822,13.8292,-11.9137,51.8894
1.823,13.8173,-11.9101,51.9032
1.824,13.8054,-11.9065,51.917
1.825,13.7935,-11.9029,51.9308
1.826,13.7816,-11.8993,51.9446
1.827,13.7697,-11.8956,51.9584
1.828,13.7578,-11.892,51.9722
1.829,13.7459,-11.8884,51.9859
1.83,13.734,-11.8849,51.9997
1.831,13.7221,-11.8813,52.0134
1.832,13.7102,-11.8777,52.0271
1.833,13.6984,-11.8741,52.0408
1.834,13.6865,-11.8705,52.0545
1.835,13.6746,-11.8669,52.0682
1.836,13.6628,-11.8634,52.0819
1.837,13.6509,-11.8598,52.0956
1.838,13.639,-11.8563,52.1092
1.839,13.6272,-11.8527,52.1228
1.84,13.6153,-11.8491,52.1365
1.841,13.6035,-11.8456,52.1501
1.842,13.5916,-11.8421,52.1637
1.843,13.5798,-11.8385,52.1773
1.844,13.5679,-11.835,52.1909
1.845,13.5561,-11.8314,52.2044
1.846,13.5443,-11.8279,52.218
1.847,13.5325,-11.8244,52.2315
1.848,13.5206,-11.8209,52.2451
1.849,13.5088,-11.8174,52.2586
1.85,13.497,-11.8139,52.2721
1.851,13.4852,-11.8103,52.2856
1.852,13.4734,-11.8068,52.2991
1.853,13.4616,-11.8033,52.3126
1.854,13.4498,-11.7999,52.326
1.855,13.438,-11.7964,52.3395
1.856,13.4262,-11.7929,52.3529
1.857,13.4144,-11.7894,52.3663
1.858,13.4026,-11.7859,52.3797
1.859,13.3908,-11.7824,52.3931
1.86,13.379,-11.779,52.4065
1.861,13.3672,-11.7755,52.4199
1.862,13.3555,-11.772,52.4333
1.863,13.3437,-11.7686,52.4466
1.864,13.3319,-11.7651,52.46
1.865,13.3201,-11.7617,52.4733
1.866,13.3084,-11.7582,52.4866
1.867,13.2966,-11.7548,52.4999
1.868,13.2849,-11.7514,52.5132
1.869,13.2731,-11.7479,52.5265
1.87,13.2614,-11.7445,52.5398
1.871,13.2496,-11.7411,52.5531
1.872,13.2379,-11.7377,52.5663
1.873,13.2262,-11.7342,52.5795
1.874,13.2144,-11.7308,52.5928
1.875,13.2027,-11.7274,52.606
1.876,13.191,-11.724,52.6192
1.877,13.1792,-11.7206,52.6324
1.878,13.1675,-11.7172,52.6456
1.879,13.1558,-11.7138,52.6587
1.88,13.1441,-11.7104,52.6719
1.881,13.1324,-11.7071,52.685
1.882,13.1207,-11.7037,52.6982
1.883,13.109,-11.7003,52.7113
1.884,13.0973,-11.6969,52.7244
1.885,13.0856,-11.6936,52.7375
1.886,13.0739,-11.6902,52.7506
1.887,13.0622,-11.6868,52.7636
1.888,13.0505,-11.6835,52.7767
1.889,13.0388,-11.6801,52.7898
1.89,13.0271,-11.6768,52.8028
1.891,13.0155,-11.6734,52.8158
1.892,13.0038,-11.6701,52.8288
1.893,12.9921,-11.6667,52.8418
1.894,12.9804,-11.6634,52.8548
1.895,12.9688,-11.6601,52.8678
1.896,12.9571,-11.6568,52.8808
1.897,12.9455,-11.6534,52.8937
1.898,12.9338,-11.6501,52.9067
1.899,12.9222,-11.6468,52.9196
1.9,12.9105,-11.6435,52.9325
1.901,12.8989,-11.6402,52.9455
1.902,12.8872,-11.6369,52.9584
1.903,12.8756,-11.6336,52.9712
1.904,12.864,-11.6303,52.9841
1.905,12.8523,-11.627,52.997
1.906,12.8407,-11.6237,53.0098
1.907,12.8291,-11.6204,53.0227
1.908,12.8175,-11.6172,53.0355
1.909,12.8058,-11.6139,53.0483
1.91,12.7942,-11.6106,53.0611
1.911,12.7826,-11.6073,53.0739
1.912,12.771,-11.6041,53.0867
1.913,12.7594,-11.6008,53.0995
1.914,12.7478,-11.5976,53.1122
1.915,12.7362,-11.5943,53.125
1.916,12.7246,-11.5911,53.1377
1.917,12.713,-11.5878,53.1504
1.918,12.7014,-11.5846,53.1632
1.919,12.6898,-11.5814,53.1759
1.92,12.6783,-11.5781,53.1885
1.921,12.6667,-11.5749,53.2012
1.922,12.6551,-11.5717,53.2139
1.923,12.6435,-11.5685,53.2265
1.924,12.632,-11.5652,53.2392
1.925,12.6204,-11.562,53.2518
1.926,12.6088,-11.5588,53.2644
1.927,12.5973,-11.5556,53.277
1.928,12.5857,-11.5524,53.2896
1.929,12.5742,-11.5492,53.3022
1.93,12.5626,-11.546,53.3148
1.931,12.5511,-11.5428,53.3274
1.932,12.5395,-11.5396,53.3399
1.933,12.528,-11.5365,53.3525
1.934,12.5165,-11.5333,53.365
1.935,12.5049,-11.5301,53.3775
1.936,12.4934,-11.5269,53.39
1.937,12.4819,-11.5238,53.4025
1.938,12.4704,-11.5206,53.415
1.939,12.4588,-11.5174,53.4275
1.94,12.4473,-11.5143,53.4399
1.941,12.4358,-11.5111,53.4524
1.942,12.4243,-11.508,53.4648
1.943,12.4128,-11.5048,53.4772
1.944,12.4013,-11.5017,53.4896
1.945,12.3898,-11.4986,53.502
1.946,12.3783,-11.4954,53.5144
1.947,12.3668,-11.4923,53.5268
1.948,12.3553,-11.4892,53.5392
1.949,12.3438,-11.4861,53.5515
1.95,12.3323,-11.4829,53.5639
1.951,12.3208,-11.4798,53.5762
1.952,12.3093,-11.4767,53.5885
1.953,12.2979,-11.4736,53.6008
1.954,12.2864,-11.4705,53.6131
1.955,12.2749,-11.4674,53.6254
1.956,12.2635,-11.4643,53.6377
1.957,12.252,-11.4612,53.65
1.958,12.2405,-11.4581,53.6622
1.959,12.2291,-11.4551,53.6744
1.96,12.2176,-11.452,53.6867
1.961,12.2062,-11.4489,53.6989
1.962,12.1947,-11.4458,53.7111
1.963,12.1833,-11.4428,53.7233
1.964,12.1718,-11.4397,53.7355
1.965,12.1604,-11.4366,53.7476
1.966,12.149,-11.4336,53.7598
1.967,12.1375,-11.4305,53.772
1.968,12.1261,-11.4275,53.7841
1.969,12.1147,-11.4244,53.7962
1.97,12.1032,-11.4214,53.8083
1.971,12.0918,-11.4183,53.8204
1.972,12.0804,-11.4153,53.8325
1.973,12.069,-11.4123,53.8446
1.974,12.0576,-11.4092,53.8567
1.975,12.0462,-11.4062,53.8687
1.976,12.0348,-11.4032,53.8808
1.977,12.0234,-11.4002,53.8928
1.978,12.012,-11.3972,53.9048
1.979,12.0006,-11.3941,53.9169
1.98,11.9892,-11.3911,53.9289
1.981,11.9778,-11.3881,53.9408
1.982,11.9664,-11.3851,53.9528
1.983,11.955,-11.3821,53.9648
1.984,11.9436,-11.3791,53.9767
1.985,11.9322,-11.3762,53.9887
1.986,11.9209,-11.3732,54.0006
1.987,11.9095,-11.3702,54.0125
1.988,11.8981,-11.3672,54.0244
1.989,11.8867,-11.3642,54.0363
1.99,11.8754,-11.3613,54.0482
1.991,11.864,-11.3583,54.0601
1.992,11.8527,-11.3553,54.072
1.993,11.8413,-11.3524,54.0838
1.994,11.83,-11.3494,54.0957
1.995,11.8186,-11.3465,54.1075
1.996,11.8073,-11.3435,54.1193
1.997,11.7959,-11.3406,54.1311
1.998,11.7846,-11.3376,54.1429
1.999,11.7732,-11.3347,54.1547
2,11.7619,-11.3318,54.1665
2.001,11.7506,-11.3288,54.1782
2.002,11.7392,-11.3259,54.19
2.003,11.7279,-11.323,54.2017
2.004,11.7166,-11.3201,54.2135
2.005,11.7053,-11.3171,54.2252
2.006,11.694,-11.3142,54.2369
2.007,11.6826,-11.3113,54.2486
2.008,11.6713,-11.3084,54.2603
2.009,11.66,-11.3055,54.2719
2.01,11.6487,-11.3026,54.2836
2.011,11.6374,-11.2997,54.2952
2.012,11.6261,-11.2968,54.3069
2.013,11.6148,-11.2939,54.3185
2.014,11.6035,-11.2911,54.3301
2.015,11.5922,-11.2882,54.3417
2.016,11.5809,-11.2853,54.3533
2.017,11.5697,-11.2824,54.3649
2.018,11.5584,-11.2796,54.3765
2.019,11.5471,-11.2767,54.388
2.02,11.5358,-11.2738,54.3996
2.021,11.5245,-11.271,54.4111
2.022,11.5133,-11.2681,54.4226
2.023,11.502,-11.2653,54.4341
2.024,11.4907,-11.2624,54.4456
2.025,11.4795,-11.2596,54.4571
2.026,11.4682,-11.2567,54.4686
2.027,11.457,-11.2539,54.4801
2.028,11.4457,-11.251,54.4915
2.029,11.4345,-11.2482,54.503
2.03,11.4232,-11.2454,54.5144
2.031,11.412,-11.2426,54.5258
2.032,11.4007,-11.2397,54.5373
2.033,11.3895,-11.2369,54.5487
2.034,11.3782,-11.2341,54.56
2.035,11.367,-11.2313,54.5714
2.036,11.3558,-11.2285,54.5828
2.037,11.3446,-11.2257,54.5941
2.038,11.3333,-11.2229,54.6055
2.039,11.3221,-11.2201,54.6168
2.04,11.3109,-11.2173,54.6281
2.041,11.2997,-11.2145,54.6395
2.042,11.2885,-11.2117,54.6508
2.043,11.2772,-11.2089,54.662
2.044,11.266,-11.2062,54.6733
2.045,11.2548,-11.2034,54.6846
2.046,11.2436,-11.2006,54.6958
2.047,11.2324,-11.1978,54.7071
2.048,11.2212,-11.1951,54.7183
2.049,11.21,-11.1923,54.7295
2.05,11.1988,-11.1896,54.7407
2.051,11.1876,-11.1868,54.7519
2.052,11.1765,-11.184,54.7631
2.053,11.1653,-11.1813,54.7743
2.054,11.1541,-11.1786,54.7855
2.055,11.1429,-11.1758,54.7966
2.056,11.1317,-11.1731,54.8078
2.057,11.1206,-11.1703,54.8189
2.058,11.1094,-11.1676,54.83
2.059,11.0982,-11.1649,54.8411
2.06,11.0871,-11.1622,54.8522
2.061,11.0759,-11.1594,54.8633
2.062,11.0647,-11.1567,54.8744
2.063,11.0536,-11.154,54.8855
2.064,11.0424,-11.1513,54.8965
2.065,11.0313,-11.1486,54.9076
2.066,11.0201,-11.1459,54.9186
2.067,11.009,-11.1432,54.9296
2.068,10.9978,-11.1405,54.9406
2.069,10.9867,-11.1378,54.9516
2.07,10.9756,-11.1351,54.9626
2.071,10.9644,-11.1324,54.9736
2.072,10.9533,-11.1297,54.9845
2.073,10.9422,-11.127,54.9955
2.074,10.931,-11.1244,55.0064
2.075,10.9199,-11.1217,55.0174
2.076,10.9088,-11.119,55.0283
2.077,10.8977,-11.1164,55.0392
2.078,10.8866,-11.1137,55.0501
2.079,10.8754,-11.111,55.061
2.08,10.8643,-11.1084,55.0719
2.081,10.8532,-11.1057,55.0827
2.082,10.8421,-11.1031,55.0936
2.083,10.831,-11.1004,55.1044
2.084,10.8199,-11.0978,55.1152
2.085,10.8088,-11.0951,55.1261
2.086,10.7977,-11.0925,55.1369
2.087,10.7866,-11.0899,55.1477
2.088,10.7755,-11.0872,55.1585
2.089,10.7645,-11.0846,55.1692
2.09,10.7534,-11.082,55.18
2.091,10.7423,-11.0794,55.1908
2.092,10.7312,-11.0767,55.2015
2.093,10.7201,-11.0741,55.2122
2.094,10.7091,-11.0715,55.2229
2.095,10.698,-11.0689,55.2337
2.096,10.6869,-11.0663,55.2444
2.097,10.6759,-11.0637,55.255
2.098,10.6648,-11.0611,55.2657
2.099,10.6537,-11.0585,55.2764
2.1,10.6427,-11.0559,55.287
2.101,10.6316,-11.0533,55.2977
2.102,10.6206,-11.0508,55.3083
2.103,10.6095,-11.0482,55.3189
2.104,10.5985,-11.0456,55.3295
2.105,10.5874,-11.043,55.3401
2.106,10.5764,-11.0405,55.3507
2.107,10.5653,-11.0379,55.3613
2.108,10.5543,-11.0353,55.3719
2.109,10.5433,-11.0328,55.3824
2.11,10.5322,-11.0302,55.393
2.111,10.5212,-11.0277,55.4035
2.112,10.5102,-11.0251,55.414
2.113,10.4991,-11.0226,55.4245
2.114,10.4881,-11.02,55.435
2.115,10.4771,-11.0175,55.4455
2.116,10.4661,-11.0149,55.456
2.117,10.4551,-11.0124,55.4665
2.118,10.4441,-11.0099,55.4769
2.119,10.433,-11.0073,55.4874
2.12,10.422,-11.0048,55.4978
2.121,10.411,-11.0023,55.5082
2.122,10.4,-10.9998,55.5186
2.123,10.389,-10.9973,55.529
2.124,10.378,-10.9947,55.5394
2.125,10.367,-10.9922,55.5498
2.126,10.356,-10.9897,55.5602
2.127,10.3451,-10.9872,55.5705
2.128,10.3341,-10.9847,55.5809
2.129,10.3231,-10.9822,55.5912
2.13,10.3121,-10.9797,55.6015
2.131,10.3011,-10.9772,55.6118
2.132,10.2901,-10.9748,55.6221
2.133,10.2792,-10.9723,55.6324
2.134,10.2682,-10.9698,55.6427
2.135,10.2572,-10.9673,55.653
2.136,10.2463,-10.9648,55.6632
2.137,10.2353,-10.9624,55.6735
2.138,10.2243,-10.9599,55.6837
2.139,10.2134,-10.9574,55.6939
2.14,10.2024,-10.955,55.7041
2.141,10.1915,-10.9525,55.7143
2.142,10.1805,-10.9501,55.7245
2.143,10.1696,-10.9476,55.7347
2.144,10.1586,-10.9452,55.7449
2.145,10.1477,-10.9427,55.755
2.146,10.1367,-10.9403,55.7652
2.147,10.1258,-10.9378,55.7753
2.148,10.1148,-10.9354,55.7855
2.149,10.1039,-10.933,55.7956
2.15,10.093,-10.9306,55.8057
2.151,10.082,-10.9281,55.8158
2.152,10.0711,-10.9257,55.8259
2.153,10.0602,-10.9233,55.8359
2.154,10.0493,-10.9209,55.846
2.155,10.0383,-10.9185,55.856
2.156,10.0274,-10.916,55.8661
2.157,10.0165,-10.9136,55.8761
2.158,10.0056,-10.9112,55.8861
2.159,9.99469,-10.9088,55.8961
2.16,9.98378,-10.9064,55.9061
2.161,9.97288,-10.904,55.9161
2.162,9.96197,-10.9016,55.9261
2.163,9.95107,-10.8993,55.936
2.164,9.94017,-10.8969,55.946
2.165,9.92927,-10.8945,55.9559
2.166,9.91838,-10.8921,55.9659
2.167,9.90749,-10.8897,55.9758
2.168,9.8966,-10.8874,55.9857
2.169,9.88571,-10.885,55.9956
2.17,9.87482,-10.8826,56.0055
2.171,9.86394,-10.8803,56.0153
2.172,9.85306,-10.8779,56.0252
2.173,9.84218,-10.8756,56.0351
2.174,9.83131,-10.8732,56.0449
2.175,9.82043,-10.8709,56.0547
2.176,9.80956,-10.8685,56.0645
2.177,9.7987,-10.8662,56.0744
2.178,9.78783,-10.8638,56.0842
2.179,9.77697,-10.8615,56.0939
2.18,9.7661,-10.8591,56.1037
2.181,9.75524,-10.8568,56.1135
2.182,9.74439,-10.8545,56.1232
2.183,9.73353,-10.8522,56.133
2.184,9.72268,-10.8498,56.1427
2.185,9.71183,-10.8475,56.1524
2.186,9.70098,-10.8452,56.1622
2.187,9.69014,-10.8429,56.1719
2.188,9.6793,-10.8406,56.1815
2.189,9.66846,-10.8383,56.1912
2.19,9.65762,-10.836,56.2009
2.191,9.64678,-10.8337,56.2105
2.192,9.63595,-10.8314,56.2202
2.193,9.62512,-10.8291,56.2298
2.194,9.61429,-10.8268,56.2395
2.195,9.60346,-10.8245,56.2491
2.196,9.59264,-10.8222,56.2587
2.197,9.58181,-10.8199,56.2683
2.198,9.57099,-10.8176,56.2778
2.199,9.56018,-10.8154,56.2874
2.2,9.54936,-10.8131,56.297
2.201,9.53855,-10.8108,56.3065
2.202,9.52774,-10.8086,56.3161
2.203,9.51693,-10.8063,56.3256
2.204,9.50612,-10.804,56.3351
2.205,9.49532,-10.8018,56.3446
2.206,9.48452,-10.7995,56.3541
2.207,9.47372,-10.7973,56.3636
2.208,9.46292,-10.795,56.3731
2.209,9.45212,-10.7928,56.3825
2.21,9.44133,-10.7905,56.392
2.211,9.43054,-10.7883,56.4014
2.212,9.41975,-10.786,56.4109
2.213,9.40897,-10.7838,56.4203
2.214,9.39818,-10.7816,56.4297
2.215,9.3874,-10.7794,56.4391
2.216,9.37662,-10.7771,56.4485
2.217,9.36584,-10.7749,56.4579
2.218,9.35507,-10.7727,56.4672
2.219,9.3443,-10.7705,56.4766
2.22,9.33353,-10.7683,56.4859
2.221,9.32276,-10.7661,56.4952
2.222,9.31199,-10.7638,56.5046
2.223,9.30123,-10.7616,56.5139
2.224,9.29047,-10.7594,56.5232
2.225,9.27971,-10.7572,56.5325
2.226,9.26895,-10.755,56.5418
2.227,9.2582,-10.7529,56.551
2.228,9.24744,-10.7507,56.5603
2.229,9.23669,-10.7485,56.5695
2.23,9.22594,-10.7463,56.5788
2.231,9.2152,-10.7441,56.588
2.232,9.20445,-10.7419,56.5972
2.233,9.19371,-10.7398,56.6064
2.234,9.18297,-10.7376,56.6156
2.235,9.17223,-10.7354,56.6248
2.236,9.1615,-10.7333,56.634
2.237,9.15076,-10.7311,56.6431
2.238,9.14003,-10.7289,56.6523
2.239,9.1293,-10.7268,56.6614
2.24,9.11858,-10.7246,56.6705
2.241,9.10785,-10.7225,56.6797
2.242,9.09713,-10.7203,56.6888
2.243,9.08641,-10.7182,56.6979
2.244,9.07569,-10.7161,56.707
2.245,9.06498,-10.7139,56.716
2.246,9.05426,-10.7118,56.7251
2.247,9.04355,-10.7096,56.7341
2.248,9.03284,-10.7075,56.7432
2.249,9.02213,-10.7054,56.7522
2.25,9.01143,-10.7033,56.7612
2.251,9.00072,-10.7011,56.7703
2.252,8.99002,-10.699,56.7793
2.253,8.97932,-10.6969,56.7882
2.254,8.96863,-10.6948,56.7972
2.255,8.95793,-10.6927,56.8062
2.256,8.94724,-10.6906,56.8152
2.257,8.93655,-10.6885,56.8241
2.258,8.92586,-10.6864,56.833
2.259,8.91517,-10.6843,56.842
2.26,8.90449,-10.6822,56.8509
2.261,8.89381,-10.6801,56.8598
2.262,8.88313,-10.678,56.8687
2.263,8.87245,-10.6759,56.8776
2.264,8.86177,-10.6738,56.8864
2.265,8.8511,-10.6718,56.8953
2.266,8.84043,-10.6697,56.9041
2.267,8.82976,-10.6676,56.913
2.268,8.81909,-10.6655,56.9218
2.269,8.80843,-10.6635,56.9306
2.27,8.79776,-10.6614,56.9394
2.271,8.7871,-10.6593,56.9482
2.272,8.77644,-10.6573,56.957
2.273,8.76578,-10.6552,56.9658
2.274,8.75513,-10.6532,56.9746
2.275,8.74448,-10.6511,56.9833
2.276,8.73382,-10.6491,56.9921
2.277,8.72318,-10.647,57.0008
2.278,8.71253,-10.645,57.0095
2.279,8.70188,-10.643,57.0182
2.28,8.69124,-10.6409,57.0269
2.281,8.6806,-10.6389,57.0356
2.282,8.66996,-10.6369,57.0443
2.283,8.65932,-10.6348,57.053
2.284,8.64869,-10.6328,57.0616
2.285,8.63806,-10.6308,57.0703
2.286,8.62743,-10.6288,57.0789
2.287,8.6168,-10.6267,57.0876
2.288,8.60617,-10.6247,57.0962
2.289,8.59555,-10.6227,57.1048
2.29,8.58492,-10.6207,57.1134
2.291,8.5743,-10.6187,57.122
2.292,8.56368,-10.6167,57.1305
2.293,8.55307,-10.6147,57.1391
2.294,8.54245,-10.6127,57.1477
2.295,8.53184,-10.6107,57.1562
2.296,8.52123,-10.6087,57.1647
2.297,8.51062,-10.6067,57.1732
2.298,8.50001,-10.6048,57.1818
2.299,8.48941,-10.6028,57.1903
2.3,8.47881,-10.6008,57.1987
2.301,8.4682,-10.5988,57.2072
2.302,8.45761,-10.5968,57.2157
2.303,8.44701,-10.5949,57.2242
2.304,8.43641,-10.5929,57.2326
2.305,8.42582,-10.5909,57.241
2.306,8.41523,-10.589,57.2495
2.307,8.40464,-10.587,57.2579
2.308,8.39405,-10.5851,57.2663
2.309,8.38347,-10.5831,57.2747
2.31,8.37289,-10.5812,57.2831
2.311,8.36231,-10.5792,57.2914
2.312,8.35173,-10.5773,57.2998
2.313,8.34115,-10.5753,57.3081
2.314,8.33057,-10.5734,57.3165
2.315,8.32,-10.5714,57.3248
2.316,8.30943,-10.5695,57.3331
2.317,8.29886,-10.5676,57.3414
2.318,8.28829,-10.5657,57.3497
2.319,8.27773,-10.5637,57.358
2.32,8.26716,-10.5618,57.3663
2.321,8.2566,-10.5599,57.3746
2.322,8.24604,-10.558,57.3828
2.323,8.23548,-10.5561,57.3911
2.324,8.22493,-10.5541,57.3993
2.325,8.21437,-10.5522,57.4075
2.326,8.20382,-10.5503,57.4158
2.327,8.19327,-10.5484,57.424
2.328,8.18272,-10.5465,57.4322
2.329,8.17217,-10.5446,57.4403
2.33,8.16163,-10.5427,57.4485
2.331,8.15109,-10.5408,57.4567
2.332,8.14055,-10.539,57.4648
2.333,8.13001,-10.5371,57.473
2.334,8.11947,-10.5352,57.4811
2.335,8.10894,-10.5333,57.4892
2.336,8.0984,-10.5314,57.4973
2.337,8.08787,-10.5296,57.5054
2.338,8.07734,-10.5277,57.5135
2.339,8.06681,-10.5258,57.5216
2.34,8.05629,-10.5239,57.5297
2.341,8.04576,-10.5221,57.5377
2.342,8.03524,-10.5202,57.5458
2.343,8.02472,-10.5184,57.5538
2.344,8.0142,-10.5165,57.5618
2.345,8.00369,-10.5146,57.5698
2.346,7.99317,-10.5128,57.5778
2.347,7.98266,-10.511,57.5858
2.348,7.97215,-10.5091,57.5938
2.349,7.96164,-10.5073,57.6018
2.35,7.95113,-10.5054,57.6097
2.351,7.94063,-10.5036,57.6177
2.352,7.93012,-10.5018,57.6256
2.353,7.91962,-10.4999,57.6336
2.354,7.90912,-10.4981,57.6415
2.355,7.89862,-10.4963,57.6494
2.356,7.88813,-10.4944,57.6573
2.357,7.87763,-10.4926,57.6652
2.358,7.86714,-10.4908,57.6731
2.359,7.85665,-10.489,57.6809
2.36,7.84616,-10.4872,57.6888
2.361,7.83567,-10.4854,57.6966
2.362,7.82519,-10.4836,57.7045
2.363,7.8147,-10.4818,57.7123
2.364,7.80422,-10.48,57.7201
2.365,7.79374,-10.4782,57.7279
2.366,7.78326,-10.4764,57.7357
2.367,7.77279,-10.4746,57.7435
2.368,7.76231,-10.4728,57.7513
2.369,7.75184,-10.471,57.759
2.37,7.74137,-10.4692,57.7668
2.371,7.7309,-10.4674,57.7745
2.372,7.72043,-10.4657,57.7822
2.373,7.70997,-10.4639,57.79
2.374,7.6995,-10.4621,57.7977
2.375,7.68904,-10.4603,57.8054
2.376,7.67858,-10.4586,57.8131
2.377,7.66812,-10.4568,57.8207
2.378,7.65766,-10.455,57.8284
